UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection_Degrees,Speed,TimeSunRise,TimeSunSet
1474620623,9/22/2016 12:00:00 AM,22:50:23,1.27,54,30.47,89,35.14,3.37,06:11:00,18:19:00
1474622420,9/22/2016 12:00:00 AM,23:20:20,1.23,53,30.46,84,120.02,6.75,06:11:00,18:19:00
1474603523,9/22/2016 12:00:00 AM,18:05:23,8.35,55,30.42,92,25.19,7.87,06:11:00,18:19:00
1474614623,9/22/2016 12:00:00 AM,21:10:23,1.23,54,30.46,85,114.25,2.25,06:11:00,18:19:00
1474614025,9/22/2016 12:00:00 AM,21:00:25,1.27,53,30.46,85,152.78,2.25,06:11:00,18:19:00
1474608024,9/22/2016 12:00:00 AM,19:20:24,1.24,53,30.44,95,0.11,7.87,06:11:00,18:19:00
1474607721,9/22/2016 12:00:00 AM,19:15:21,1.2,53,30.44,95,108.7,6.75,06:11:00,18:19:00
1474607422,9/22/2016 12:00:00 AM,19:10:22,1.24,52,30.43,96,85.26,15.75,06:11:00,18:19:00
1474607122,9/22/2016 12:00:00 AM,19:05:22,1.22,52,30.43,99,58.11,5.62,06:11:00,18:19:00
1474606823,9/22/2016 12:00:00 AM,19:00:23,1.25,52,30.43,99,83.78,9.0,06:11:00,18:19:00
1474606522,9/22/2016 12:00:00 AM,18:55:22,1.27,52,30.43,99,115.99,11.25,06:11:00,18:19:00
1474608619,9/22/2016 12:00:00 AM,19:30:19,1.27,53,30.44,97,356.53,3.37,06:11:00,18:19:00
1474606223,9/22/2016 12:00:00 AM,18:50:23,1.24,53,30.43,98,44.95,6.75,06:11:00,18:19:00
1474605621,9/22/2016 12:00:00 AM,18:40:21,1.21,53,30.42,98,69.18,3.37,06:11:00,18:19:00
1474605322,9/22/2016 12:00:00 AM,18:35:22,1.27,53,30.43,97,39.06,10.12,06:11:00,18:19:00
1474605023,9/22/2016 12:00:00 AM,18:30:23,1.35,53,30.42,97,151.05,6.75,06:11:00,18:19:00
1474604722,9/22/2016 12:00:00 AM,18:25:22,3.07,53,30.42,96,25.82,7.87,06:11:00,18:19:00
1474604419,9/22/2016 12:00:00 AM,18:20:19,3.01,53,30.42,96,58.42,6.75,06:11:00,18:19:00
1474604120,9/22/2016 12:00:00 AM,18:15:20,5.53,54,30.42,95,63.5,7.87,06:11:00,18:19:00
1474605923,9/22/2016 12:00:00 AM,18:45:23,1.22,53,30.43,98,114.05,5.62,06:11:00,18:19:00
1474614321,9/22/2016 12:00:00 AM,21:05:21,1.24,54,30.46,85,112.29,3.37,06:11:00,18:19:00
1474608921,9/22/2016 12:00:00 AM,19:35:21,1.23,53,30.45,97,54.21,3.37,06:11:00,18:19:00
1474609521,9/22/2016 12:00:00 AM,19:45:21,1.25,53,30.45,86,114.53,5.62,06:11:00,18:19:00
1474613721,9/22/2016 12:00:00 AM,20:55:21,1.23,53,30.46,84,154.45,6.75,06:11:00,18:19:00
1474613425,9/22/2016 12:00:00 AM,20:50:25,1.24,53,30.46,85,157.83,7.87,06:11:00,18:19:00
1474613119,9/22/2016 12:00:00 AM,20:45:19,1.22,53,30.46,85,166.09,10.12,06:11:00,18:19:00
1474612822,9/22/2016 12:00:00 AM,20:40:22,1.21,53,30.45,85,167.33,9.0,06:11:00,18:19:00
1474612520,9/22/2016 12:00:00 AM,20:35:20,1.24,53,30.45,87,162.53,12.37,06:11:00,18:19:00
1474612222,9/22/2016 12:00:00 AM,20:30:22,1.26,53,30.45,89,137.63,12.37,06:11:00,18:19:00
1474609225,9/22/2016 12:00:00 AM,19:40:25,1.26,52,30.45,91,108.77,3.37,06:11:00,18:19:00
1474611918,9/22/2016 12:00:00 AM,20:25:18,1.21,53,30.45,89,176.05,9.0,06:11:00,18:19:00
1474611323,9/22/2016 12:00:00 AM,20:15:23,1.22,53,30.45,88,145.96,7.87,06:11:00,18:19:00
1474611020,9/22/2016 12:00:00 AM,20:10:20,1.25,53,30.45,88,155.5,5.62,06:11:00,18:19:00
1474610721,9/22/2016 12:00:00 AM,20:05:21,1.25,53,30.45,87,156.17,5.62,06:11:00,18:19:00
1474610421,9/22/2016 12:00:00 AM,20:00:21,1.23,53,30.45,87,154.86,7.87,06:11:00,18:19:00
1474610119,9/22/2016 12:00:00 AM,19:55:19,1.25,53,30.45,87,151.48,4.5,06:11:00,18:19:00
1474609820,9/22/2016 12:00:00 AM,19:50:20,1.24,53,30.45,85,154.83,10.12,06:11:00,18:19:00
1474611620,9/22/2016 12:00:00 AM,20:20:20,1.26,53,30.45,89,165.6,4.5,06:11:00,18:19:00
1474581618,9/22/2016 12:00:00 AM,12:00:18,1044.95,70,30.43,32,116.57,15.75,06:11:00,18:19:00
1474538721,9/22/2016 12:00:00 AM,00:05:21,1.2,50,30.41,98,126.49,9.0,06:11:00,18:19:00
1474581024,9/22/2016 12:00:00 AM,11:50:24,1046.05,71,30.43,31,151.69,12.37,06:11:00,18:19:00
1474550120,9/22/2016 12:00:00 AM,03:15:20,1.21,47,30.38,100,185.3,3.37,06:11:00,18:19:00
1474550418,9/22/2016 12:00:00 AM,03:20:18,1.21,47,30.38,98,111.73,12.37,06:11:00,18:19:00
1474550724,9/22/2016 12:00:00 AM,03:25:24,1.23,46,30.38,94,137.68,9.0,06:11:00,18:19:00
1474551022,9/22/2016 12:00:00 AM,03:30:22,1.19,46,30.38,89,104.7,4.5,06:11:00,18:19:00
1474551318,9/22/2016 12:00:00 AM,03:35:18,1.21,46,30.38,76,135.15,4.5,06:11:00,18:19:00
1474551622,9/22/2016 12:00:00 AM,03:40:22,1.18,46,30.38,71,99.73,3.37,06:11:00,18:19:00
1474551920,9/22/2016 12:00:00 AM,03:45:20,1.22,45,30.38,71,108.88,4.5,06:11:00,18:19:00
1474552221,9/22/2016 12:00:00 AM,03:50:21,1.2,45,30.38,70,133.84,5.62,06:11:00,18:19:00
1474552520,9/22/2016 12:00:00 AM,03:55:20,1.23,45,30.38,69,121.82,5.62,06:11:00,18:19:00
1474552821,9/22/2016 12:00:00 AM,04:00:21,1.18,45,30.38,70,126.69,4.5,06:11:00,18:19:00
1474553119,9/22/2016 12:00:00 AM,04:05:19,1.21,45,30.38,61,151.43,7.87,06:11:00,18:19:00
1474553425,9/22/2016 12:00:00 AM,04:10:25,1.21,45,30.38,63,91.02,5.62,06:11:00,18:19:00
1474553722,9/22/2016 12:00:00 AM,04:15:22,1.19,45,30.38,79,171.32,3.37,06:11:00,18:19:00
1474554021,9/22/2016 12:00:00 AM,04:20:21,1.2,45,30.38,79,92.04,3.37,06:11:00,18:19:00
1474554320,9/22/2016 12:00:00 AM,04:25:20,1.18,46,30.38,80,176.75,4.5,06:11:00,18:19:00
1474554627,9/22/2016 12:00:00 AM,04:30:27,1.2,46,30.38,86,233.85,3.37,06:11:00,18:19:00
1474554920,9/22/2016 12:00:00 AM,04:35:20,1.22,45,30.38,73,133.3,5.62,06:11:00,18:19:00
1474559119,9/22/2016 12:00:00 AM,05:45:19,1.21,47,30.39,43,164.83,11.25,06:11:00,18:19:00
1474558822,9/22/2016 12:00:00 AM,05:40:22,1.19,47,30.39,43,186.19,7.87,06:11:00,18:19:00
1474558524,9/22/2016 12:00:00 AM,05:35:24,1.23,47,30.39,44,169.84,7.87,06:11:00,18:19:00
1474558219,9/22/2016 12:00:00 AM,05:30:19,1.22,46,30.39,44,179.89,9.0,06:11:00,18:19:00
1474557923,9/22/2016 12:00:00 AM,05:25:23,1.23,46,30.38,45,168.12,9.0,06:11:00,18:19:00
1474557622,9/22/2016 12:00:00 AM,05:20:22,1.21,46,30.38,46,170.0,7.87,06:11:00,18:19:00
1474549818,9/22/2016 12:00:00 AM,03:10:18,1.24,48,30.38,101,151.29,7.87,06:11:00,18:19:00
1474557320,9/22/2016 12:00:00 AM,05:15:20,1.22,46,30.38,47,173.11,4.5,06:11:00,18:19:00
1474556737,9/22/2016 12:00:00 AM,05:05:37,1.19,46,30.38,49,174.38,7.87,06:11:00,18:19:00
1474556418,9/22/2016 12:00:00 AM,05:00:18,1.21,45,30.38,49,167.98,7.87,06:11:00,18:19:00
1474556118,9/22/2016 12:00:00 AM,04:55:18,1.21,45,30.38,51,158.76,7.87,06:11:00,18:19:00
1474555821,9/22/2016 12:00:00 AM,04:50:21,1.2,45,30.38,52,169.9,6.75,06:11:00,18:19:00
1474555518,9/22/2016 12:00:00 AM,04:45:18,1.19,45,30.38,55,168.88,7.87,06:11:00,18:19:00
1474555220,9/22/2016 12:00:00 AM,04:40:20,1.21,45,30.38,59,186.64,7.87,06:11:00,18:19:00
1474557022,9/22/2016 12:00:00 AM,05:10:22,1.24,46,30.38,48,174.24,5.62,06:11:00,18:19:00
1474549220,9/22/2016 12:00:00 AM,03:00:20,1.21,48,30.38,101,147.2,6.75,06:11:00,18:19:00
1474548920,9/22/2016 12:00:00 AM,02:55:20,1.21,48,30.39,101,173.54,7.87,06:11:00,18:19:00
1474548621,9/22/2016 12:00:00 AM,02:50:21,1.22,48,30.39,101,98.1,9.0,06:11:00,18:19:00
1474542919,9/22/2016 12:00:00 AM,01:15:19,1.21,50,30.4,100,136.44,7.87,06:11:00,18:19:00
1474542620,9/22/2016 12:00:00 AM,01:10:20,1.22,50,30.4,100,114.29,7.87,06:11:00,18:19:00
1474542322,9/22/2016 12:00:00 AM,01:05:22,1.23,50,30.4,100,114.48,4.5,06:11:00,18:19:00
1474542027,9/22/2016 12:00:00 AM,01:00:27,1.25,50,30.4,100,154.09,5.62,06:11:00,18:19:00
1474541422,9/22/2016 12:00:00 AM,00:50:22,1.24,50,30.41,99,73.25,3.37,06:11:00,18:19:00
1474541126,9/22/2016 12:00:00 AM,00:45:26,1.21,50,30.41,99,105.75,2.25,06:11:00,18:19:00
1474543219,9/22/2016 12:00:00 AM,01:20:19,1.25,49,30.4,100,124.92,9.0,06:11:00,18:19:00
1474540820,9/22/2016 12:00:00 AM,00:40:20,1.21,50,30.41,99,65.33,2.25,06:11:00,18:19:00
1474540219,9/22/2016 12:00:00 AM,00:30:19,1.23,50,30.41,99,117.73,5.62,06:11:00,18:19:00
1474539919,9/22/2016 12:00:00 AM,00:25:19,1.21,50,30.41,98,155.02,9.0,06:11:00,18:19:00
1474539627,9/22/2016 12:00:00 AM,00:20:27,1.22,50,30.41,98,163.71,5.62,06:11:00,18:19:00
1474539020,9/22/2016 12:00:00 AM,00:10:20,1.24,50,30.41,98,109.42,5.62,06:11:00,18:19:00
1474538422,9/22/2016 12:00:00 AM,00:00:22,1.23,50,30.41,98,154.3,9.0,06:11:00,18:19:00
1474581322,9/22/2016 12:00:00 AM,11:55:22,1042.58,70,30.43,31,130.36,5.62,06:11:00,18:19:00
1474540523,9/22/2016 12:00:00 AM,00:35:23,1.22,50,30.41,99,159.03,2.25,06:11:00,18:19:00
1474559419,9/22/2016 12:00:00 AM,05:50:19,1.23,47,30.39,43,184.79,9.0,06:11:00,18:19:00
1474543521,9/22/2016 12:00:00 AM,01:25:21,1.24,49,30.4,100,119.91,7.87,06:11:00,18:19:00
1474544123,9/22/2016 12:00:00 AM,01:35:23,1.2,49,30.39,100,139.48,6.75,06:11:00,18:19:00
1474548323,9/22/2016 12:00:00 AM,02:45:23,1.25,48,30.39,101,128.28,9.0,06:11:00,18:19:00
1474548021,9/22/2016 12:00:00 AM,02:40:21,1.23,49,30.39,101,124.32,6.75,06:11:00,18:19:00
1474547722,9/22/2016 12:00:00 AM,02:35:22,1.22,49,30.39,101,143.0,7.87,06:11:00,18:19:00
1474547420,9/22/2016 12:00:00 AM,02:30:20,1.21,49,30.39,101,130.04,4.5,06:11:00,18:19:00
1474547125,9/22/2016 12:00:00 AM,02:25:25,1.21,49,30.39,101,181.63,2.25,06:11:00,18:19:00
1474546822,9/22/2016 12:00:00 AM,02:20:22,1.24,49,30.39,101,114.67,4.5,06:11:00,18:19:00
1474543824,9/22/2016 12:00:00 AM,01:30:24,1.19,50,30.39,100,109.6,7.87,06:11:00,18:19:00
1474546524,9/22/2016 12:00:00 AM,02:15:24,1.22,49,30.39,101,39.33,2.25,06:11:00,18:19:00
1474545919,9/22/2016 12:00:00 AM,02:05:19,1.25,49,30.39,101,115.62,5.62,06:11:00,18:19:00
1474545618,9/22/2016 12:00:00 AM,02:00:18,1.22,49,30.39,101,104.14,4.5,06:11:00,18:19:00
1474545322,9/22/2016 12:00:00 AM,01:55:22,1.22,49,30.39,101,124.73,9.0,06:11:00,18:19:00
1474545021,9/22/2016 12:00:00 AM,01:50:21,1.24,49,30.39,100,152.05,6.75,06:11:00,18:19:00
1474544720,9/22/2016 12:00:00 AM,01:45:20,1.23,49,30.39,100,122.99,10.12,06:11:00,18:19:00
1474544422,9/22/2016 12:00:00 AM,01:40:22,1.24,49,30.39,100,104.13,7.87,06:11:00,18:19:00
1474546218,9/22/2016 12:00:00 AM,02:10:18,1.24,49,30.39,101,143.38,5.62,06:11:00,18:19:00
1474559720,9/22/2016 12:00:00 AM,05:55:20,1.24,47,30.39,42,184.47,7.87,06:11:00,18:19:00
1474549523,9/22/2016 12:00:00 AM,03:05:23,1.23,48,30.38,101,141.35,10.12,06:11:00,18:19:00
1474560319,9/22/2016 12:00:00 AM,06:05:19,3.37,47,30.4,41,165.3,7.87,06:11:00,18:19:00
1474575620,9/22/2016 12:00:00 AM,10:20:20,918.66,69,30.44,23,129.99,14.62,06:11:00,18:19:00
1474575019,9/22/2016 12:00:00 AM,10:10:19,896.0,69,30.44,23,144.21,10.12,06:11:00,18:19:00
1474574721,9/22/2016 12:00:00 AM,10:05:21,881.31,69,30.44,23,108.62,12.37,06:11:00,18:19:00
1474574420,9/22/2016 12:00:00 AM,10:00:20,868.1,68,30.43,23,148.93,14.62,06:11:00,18:19:00
1474574120,9/22/2016 12:00:00 AM,09:55:20,855.06,68,30.44,21,119.66,9.0,06:11:00,18:19:00
1474573819,9/22/2016 12:00:00 AM,09:50:19,843.06,68,30.44,21,115.54,11.25,06:11:00,18:19:00
1474575919,9/22/2016 12:00:00 AM,10:25:19,928.49,69,30.44,24,174.56,13.5,06:11:00,18:19:00
1474573519,9/22/2016 12:00:00 AM,09:45:19,828.52,68,30.44,23,139.97,9.0,06:11:00,18:19:00
1474572919,9/22/2016 12:00:00 AM,09:35:19,800.37,67,30.43,23,152.17,11.25,06:11:00,18:19:00
1474572627,9/22/2016 12:00:00 AM,09:30:27,783.18,66,30.43,23,126.44,11.25,06:11:00,18:19:00
1474572324,9/22/2016 12:00:00 AM,09:25:24,767.27,64,30.43,25,116.73,4.5,06:11:00,18:19:00
1474572021,9/22/2016 12:00:00 AM,09:20:21,750.94,62,30.43,29,174.78,11.25,06:11:00,18:19:00
1474571718,9/22/2016 12:00:00 AM,09:15:18,734.59,59,30.43,56,100.4,2.25,06:11:00,18:19:00
1474571419,9/22/2016 12:00:00 AM,09:10:19,711.53,60,30.43,73,45.3,13.5,06:11:00,18:19:00
1474573218,9/22/2016 12:00:00 AM,09:40:18,813.7,67,30.44,22,126.05,13.5,06:11:00,18:19:00
1474571121,9/22/2016 12:00:00 AM,09:05:21,696.2,60,30.43,64,6.0,11.25,06:11:00,18:19:00
1474576222,9/22/2016 12:00:00 AM,10:30:22,938.11,70,30.44,25,132.6,6.75,06:11:00,18:19:00
1474576825,9/22/2016 12:00:00 AM,10:40:25,961.76,70,30.44,24,119.62,10.12,06:11:00,18:19:00
1474580719,9/22/2016 12:00:00 AM,11:45:19,1040.07,70,30.43,26,158.1,7.87,06:11:00,18:19:00
1474560020,9/22/2016 12:00:00 AM,06:00:20,1.62,47,30.39,41,167.61,6.75,06:11:00,18:19:00
1474580424,9/22/2016 12:00:00 AM,11:40:24,1044.45,70,30.43,29,160.75,11.25,06:11:00,18:19:00
1474580121,9/22/2016 12:00:00 AM,11:35:21,1039.27,71,30.44,30,134.89,15.75,06:11:00,18:19:00
1474579826,9/22/2016 12:00:00 AM,11:30:26,1035.48,71,30.44,27,113.85,18.0,06:11:00,18:19:00
1474579519,9/22/2016 12:00:00 AM,11:25:19,1028.63,71,30.44,30,190.66,7.87,06:11:00,18:19:00
1474576520,9/22/2016 12:00:00 AM,10:35:20,950.73,70,30.44,24,54.39,10.12,06:11:00,18:19:00
1474579218,9/22/2016 12:00:00 AM,11:20:18,1020.83,71,30.44,26,153.22,9.0,06:11:00,18:19:00
1474578620,9/22/2016 12:00:00 AM,11:10:20,1012.71,71,30.44,28,125.68,10.12,06:11:00,18:19:00
1474578323,9/22/2016 12:00:00 AM,11:05:23,1000.86,71,30.43,29,134.92,13.5,06:11:00,18:19:00
1474578020,9/22/2016 12:00:00 AM,11:00:20,992.5,70,30.44,27,178.62,5.62,06:11:00,18:19:00
1474577721,9/22/2016 12:00:00 AM,10:55:21,986.74,69,30.44,27,102.78,11.25,06:11:00,18:19:00
1474577422,9/22/2016 12:00:00 AM,10:50:22,973.53,70,30.44,29,100.8,14.62,06:11:00,18:19:00
1474577122,9/22/2016 12:00:00 AM,10:45:22,968.85,70,30.44,27,147.21,9.0,06:11:00,18:19:00
1474578920,9/22/2016 12:00:00 AM,11:15:20,1013.01,71,30.44,25,126.69,6.75,06:11:00,18:19:00
1474570822,9/22/2016 12:00:00 AM,09:00:22,679.63,61,30.43,65,160.13,7.87,06:11:00,18:19:00
1474575325,9/22/2016 12:00:00 AM,10:15:25,907.41,69,30.44,22,117.11,12.37,06:11:00,18:19:00
1474563622,9/22/2016 12:00:00 AM,07:00:22,20.26,50,30.4,37,132.86,7.87,06:11:00,18:19:00
1474564522,9/22/2016 12:00:00 AM,07:15:22,233.57,52,30.4,34,168.99,7.87,06:11:00,18:19:00
1474564220,9/22/2016 12:00:00 AM,07:10:20,204.15,51,30.4,35,169.8,7.87,06:11:00,18:19:00
1474563928,9/22/2016 12:00:00 AM,07:05:28,142.28,50,30.4,36,143.03,11.25,06:11:00,18:19:00
1474563322,9/22/2016 12:00:00 AM,06:55:22,19.04,49,30.4,38,168.15,7.87,06:11:00,18:19:00
1474563025,9/22/2016 12:00:00 AM,06:50:25,18.27,48,30.4,39,184.55,7.87,06:11:00,18:19:00
1474562723,9/22/2016 12:00:00 AM,06:45:23,17.35,48,30.4,40,168.88,7.87,06:11:00,18:19:00
1474565121,9/22/2016 12:00:00 AM,07:25:21,289.33,54,30.41,31,105.49,7.87,06:11:00,18:19:00
1474562420,9/22/2016 12:00:00 AM,06:40:20,16.25,48,30.4,40,188.41,5.62,06:11:00,18:19:00
1474561819,9/22/2016 12:00:00 AM,06:30:19,13.61,47,30.4,40,191.72,10.12,06:11:00,18:19:00
1474561522,9/22/2016 12:00:00 AM,06:25:22,11.84,47,30.4,41,192.32,7.87,06:11:00,18:19:00
1474561219,9/22/2016 12:00:00 AM,06:20:19,9.92,47,30.4,41,171.78,10.12,06:11:00,18:19:00
1474570518,9/22/2016 12:00:00 AM,08:55:18,662.65,64,30.43,56,37.49,3.37,06:11:00,18:19:00
1474560919,9/22/2016 12:00:00 AM,06:15:19,7.84,47,30.4,41,190.82,9.0,06:11:00,18:19:00
1474560621,9/22/2016 12:00:00 AM,06:10:21,5.68,47,30.4,42,172.38,7.87,06:11:00,18:19:00
1474562124,9/22/2016 12:00:00 AM,06:35:24,15.0,47,30.4,40,185.34,9.0,06:11:00,18:19:00
1474565420,9/22/2016 12:00:00 AM,07:30:20,314.95,55,30.41,30,154.16,1.12,06:11:00,18:19:00
1474564822,9/22/2016 12:00:00 AM,07:20:22,262.47,53,30.41,32,160.55,7.87,06:11:00,18:19:00
1474566022,9/22/2016 12:00:00 AM,07:40:22,360.69,58,30.41,26,144.64,5.62,06:11:00,18:19:00
1474570220,9/22/2016 12:00:00 AM,08:50:20,645.6,64,30.43,22,124.27,6.75,06:11:00,18:19:00
1474569918,9/22/2016 12:00:00 AM,08:45:18,626.2,63,30.43,23,139.66,5.62,06:11:00,18:19:00
1474569621,9/22/2016 12:00:00 AM,08:40:21,607.52,61,30.43,26,119.12,4.5,06:11:00,18:19:00
1474569321,9/22/2016 12:00:00 AM,08:35:21,588.05,60,30.43,67,95.23,5.62,06:11:00,18:19:00
1474569023,9/22/2016 12:00:00 AM,08:30:23,565.93,63,30.43,61,80.35,12.37,06:11:00,18:19:00
1474568722,9/22/2016 12:00:00 AM,08:25:22,550.89,64,30.43,19,359.93,2.25,06:11:00,18:19:00
1474565719,9/22/2016 12:00:00 AM,07:35:19,338.31,57,30.41,28,175.35,4.5,06:11:00,18:19:00
1474568120,9/22/2016 12:00:00 AM,08:15:20,508.32,63,30.42,20,144.17,7.87,06:11:00,18:19:00
1474568422,9/22/2016 12:00:00 AM,08:20:22,529.22,63,30.43,19,170.83,4.5,06:11:00,18:19:00
1474567519,9/22/2016 12:00:00 AM,08:05:19,467.47,62,30.42,23,117.99,6.75,06:11:00,18:19:00
1474567238,9/22/2016 12:00:00 AM,08:00:38,447.17,62,30.42,21,150.91,6.75,06:11:00,18:19:00
1474566921,9/22/2016 12:00:00 AM,07:55:21,425.0,61,30.41,23,125.74,7.87,06:11:00,18:19:00
1474566618,9/22/2016 12:00:00 AM,07:50:18,403.22,60,30.41,25,175.15,5.62,06:11:00,18:19:00
1474566319,9/22/2016 12:00:00 AM,07:45:19,381.78,59,30.41,26,144.16,4.5,06:11:00,18:19:00
1474567824,9/22/2016 12:00:00 AM,08:10:24,488.35,62,30.42,21,162.05,13.5,06:11:00,18:19:00
1474683022,9/23/2016 12:00:00 AM,16:10:22,29.99,56,30.42,99,32.23,9.0,06:12:00,18:18:00
1474681820,9/23/2016 12:00:00 AM,15:50:20,80.96,57,30.42,98,42.35,2.25,06:12:00,18:18:00
1474683323,9/23/2016 12:00:00 AM,16:15:23,30.28,56,30.42,99,54.16,3.37,06:12:00,18:18:00
1474682723,9/23/2016 12:00:00 AM,16:05:23,24.98,56,30.42,99,70.67,4.5,06:12:00,18:18:00
1474682419,9/23/2016 12:00:00 AM,16:00:19,26.77,57,30.42,99,65.43,12.37,06:12:00,18:18:00
1474682123,9/23/2016 12:00:00 AM,15:55:23,47.92,57,30.41,98,359.83,7.87,06:12:00,18:18:00
1474681522,9/23/2016 12:00:00 AM,15:45:22,63.46,57,30.41,97,33.66,7.87,06:12:00,18:18:00
1474689038,9/23/2016 12:00:00 AM,17:50:38,8.11,55,30.44,101,42.63,3.37,06:12:00,18:18:00
1474680919,9/23/2016 12:00:00 AM,15:35:19,97.48,58,30.41,96,43.84,5.62,06:12:00,18:18:00
1474680623,9/23/2016 12:00:00 AM,15:30:23,94.71,58,30.41,94,43.32,13.5,06:12:00,18:18:00
1474680323,9/23/2016 12:00:00 AM,15:25:23,152.77,58,30.41,93,66.02,3.37,06:12:00,18:18:00
1474680022,9/23/2016 12:00:00 AM,15:20:22,142.64,59,30.41,92,100.37,5.62,06:12:00,18:18:00
1474683622,9/23/2016 12:00:00 AM,16:20:22,34.76,56,30.42,99,64.91,4.5,06:12:00,18:18:00
1474679720,9/23/2016 12:00:00 AM,15:15:20,124.54,59,30.41,91,25.39,10.12,06:12:00,18:18:00
1474681221,9/23/2016 12:00:00 AM,15:40:21,111.52,57,30.41,97,84.6,3.37,06:12:00,18:18:00
1474683919,9/23/2016 12:00:00 AM,16:25:19,49.44,56,30.42,100,92.08,11.25,06:12:00,18:18:00
1474688719,9/23/2016 12:00:00 AM,17:45:19,8.93,55,30.44,101,64.78,1.12,06:12:00,18:18:00
1474684520,9/23/2016 12:00:00 AM,16:35:20,39.23,56,30.42,100,74.06,7.87,06:12:00,18:18:00
1474679418,9/23/2016 12:00:00 AM,15:10:18,84.63,60,30.41,83,31.72,4.5,06:12:00,18:18:00
1474688420,9/23/2016 12:00:00 AM,17:40:20,10.67,54,30.44,100,94.37,4.5,06:12:00,18:18:00
1474688120,9/23/2016 12:00:00 AM,17:35:20,12.58,54,30.44,100,65.0,3.37,06:12:00,18:18:00
1474687822,9/23/2016 12:00:00 AM,17:30:22,14.86,55,30.44,100,68.48,2.25,06:12:00,18:18:00
1474687519,9/23/2016 12:00:00 AM,17:25:19,14.98,55,30.44,100,18.72,1.12,06:12:00,18:18:00
1474687220,9/23/2016 12:00:00 AM,17:20:20,12.42,55,30.43,100,49.85,7.87,06:12:00,18:18:00
1474684219,9/23/2016 12:00:00 AM,16:30:19,49.38,56,30.42,100,300.65,5.62,06:12:00,18:18:00
1474686920,9/23/2016 12:00:00 AM,17:15:20,10.74,55,30.43,100,30.63,3.37,06:12:00,18:18:00
1474686318,9/23/2016 12:00:00 AM,17:05:18,17.69,56,30.43,100,70.28,3.37,06:12:00,18:18:00
1474686018,9/23/2016 12:00:00 AM,17:00:18,20.85,55,30.43,100,41.2,6.75,06:12:00,18:18:00
1474685721,9/23/2016 12:00:00 AM,16:55:21,25.68,55,30.43,100,108.63,3.37,06:12:00,18:18:00
1474685421,9/23/2016 12:00:00 AM,16:50:21,27.97,55,30.43,100,91.66,6.75,06:12:00,18:18:00
1474685119,9/23/2016 12:00:00 AM,16:45:19,26.9,55,30.43,100,75.14,3.37,06:12:00,18:18:00
1474684824,9/23/2016 12:00:00 AM,16:40:24,35.56,56,30.43,100,45.74,3.37,06:12:00,18:18:00
1474686618,9/23/2016 12:00:00 AM,17:10:18,12.92,55,30.43,100,65.8,2.25,06:12:00,18:18:00
1474679120,9/23/2016 12:00:00 AM,15:05:20,86.85,61,30.41,80,123.12,5.62,06:12:00,18:18:00
1474668922,9/23/2016 12:00:00 AM,12:15:22,179.84,61,30.45,85,111.97,6.75,06:12:00,18:18:00
1474678518,9/23/2016 12:00:00 AM,14:55:18,79.52,61,30.41,79,61.73,4.5,06:12:00,18:18:00
1474672520,9/23/2016 12:00:00 AM,13:15:20,134.27,60,30.44,82,102.37,9.0,06:12:00,18:18:00
1474672220,9/23/2016 12:00:00 AM,13:10:20,153.38,61,30.44,82,109.84,5.62,06:12:00,18:18:00
1474671921,9/23/2016 12:00:00 AM,13:05:21,213.3,61,30.44,82,63.37,9.0,06:12:00,18:18:00
1474671623,9/23/2016 12:00:00 AM,13:00:23,229.99,62,30.44,82,67.49,3.37,06:12:00,18:18:00
1474671320,9/23/2016 12:00:00 AM,12:55:20,307.8,61,30.44,82,130.32,7.87,06:12:00,18:18:00
1474671019,9/23/2016 12:00:00 AM,12:50:19,393.29,61,30.44,83,29.23,5.62,06:12:00,18:18:00
1474672825,9/23/2016 12:00:00 AM,13:20:25,188.92,60,30.43,82,111.5,9.0,06:12:00,18:18:00
1474670718,9/23/2016 12:00:00 AM,12:45:18,412.59,60,30.44,86,95.87,6.75,06:12:00,18:18:00
1474670118,9/23/2016 12:00:00 AM,12:35:18,298.33,60,30.45,85,110.22,7.87,06:12:00,18:18:00
1474669824,9/23/2016 12:00:00 AM,12:30:24,259.37,60,30.45,85,73.39,6.75,06:12:00,18:18:00
1474669523,9/23/2016 12:00:00 AM,12:25:23,222.39,60,30.45,85,119.22,7.87,06:12:00,18:18:00
1474669220,9/23/2016 12:00:00 AM,12:20:20,181.93,61,30.45,85,121.03,12.37,06:12:00,18:18:00
1474668620,9/23/2016 12:00:00 AM,12:10:20,248.27,62,30.45,82,124.92,5.62,06:12:00,18:18:00
1474689322,9/23/2016 12:00:00 AM,17:55:22,6.22,55,30.44,100,8.34,2.25,06:12:00,18:18:00
1474670421,9/23/2016 12:00:00 AM,12:40:21,423.09,60,30.44,85,6.28,3.37,06:12:00,18:18:00
1474673121,9/23/2016 12:00:00 AM,13:25:21,201.73,60,30.43,83,138.76,10.12,06:12:00,18:18:00
1474673423,9/23/2016 12:00:00 AM,13:30:23,212.64,60,30.43,84,63.75,4.5,06:12:00,18:18:00
1474673719,9/23/2016 12:00:00 AM,13:35:19,185.57,59,30.43,83,141.74,11.25,06:12:00,18:18:00
1474678219,9/23/2016 12:00:00 AM,14:50:19,153.51,62,30.41,81,125.94,6.75,06:12:00,18:18:00
