UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection_Degrees,Speed,TimeSunRise,TimeSunSet
1473686419,9/12/2016 12:00:00 AM,03:20:19,1.9,46,30.47,89,173.44,4.5,06:09:00,18:28:00
1473686723,9/12/2016 12:00:00 AM,03:25:23,1.88,46,30.47,90,173.44,4.5,06:09:00,18:28:00
1473687023,9/12/2016 12:00:00 AM,03:30:23,2.01,46,30.47,90,174.8,4.5,06:09:00,18:28:00
1473687321,9/12/2016 12:00:00 AM,03:35:21,1.8,45,30.47,91,180.18,5.62,06:09:00,18:28:00
1473687622,9/12/2016 12:00:00 AM,03:40:22,1.92,45,30.46,90,181.0,4.5,06:09:00,18:28:00
1473687922,9/12/2016 12:00:00 AM,03:45:22,1.99,45,30.47,89,183.03,4.5,06:09:00,18:28:00
1473688219,9/12/2016 12:00:00 AM,03:50:19,2.07,45,30.46,88,177.46,5.62,06:09:00,18:28:00
1473688520,9/12/2016 12:00:00 AM,03:55:20,2.06,45,30.46,88,180.24,4.5,06:09:00,18:28:00
1473688824,9/12/2016 12:00:00 AM,04:00:24,1.96,45,30.46,84,185.34,4.5,06:09:00,18:28:00
1473689126,9/12/2016 12:00:00 AM,04:05:26,1.96,45,30.47,86,190.77,6.75,06:09:00,18:28:00
1473689419,9/12/2016 12:00:00 AM,04:10:19,1.84,45,30.47,82,192.17,5.62,06:09:00,18:28:00
1473689723,9/12/2016 12:00:00 AM,04:15:23,2.05,45,30.47,83,194.39,5.62,06:09:00,18:28:00
1473690026,9/12/2016 12:00:00 AM,04:20:26,1.94,45,30.47,86,189.27,4.5,06:09:00,18:28:00
1473690319,9/12/2016 12:00:00 AM,04:25:19,2.06,45,30.47,85,188.92,5.62,06:09:00,18:28:00
1473690624,9/12/2016 12:00:00 AM,04:30:24,2.01,45,30.47,86,188.44,4.5,06:09:00,18:28:00
1473690925,9/12/2016 12:00:00 AM,04:35:25,2.17,45,30.47,82,186.68,4.5,06:09:00,18:28:00
1473695119,9/12/2016 12:00:00 AM,05:45:19,1.82,46,30.48,71,162.53,4.5,06:09:00,18:28:00
1473694819,9/12/2016 12:00:00 AM,05:40:19,1.73,46,30.48,72,174.09,4.5,06:09:00,18:28:00
1473694518,9/12/2016 12:00:00 AM,05:35:18,2.03,46,30.48,70,170.81,2.25,06:09:00,18:28:00
1473694219,9/12/2016 12:00:00 AM,05:30:19,1.85,46,30.48,71,176.38,3.37,06:09:00,18:28:00
1473693922,9/12/2016 12:00:00 AM,05:25:22,1.88,46,30.48,70,188.38,7.87,06:09:00,18:28:00
1473693620,9/12/2016 12:00:00 AM,05:20:20,2.08,46,30.47,72,193.09,9.0,06:09:00,18:28:00
1473685822,9/12/2016 12:00:00 AM,03:10:22,2.16,47,30.47,87,172.06,4.5,06:09:00,18:28:00
1473693320,9/12/2016 12:00:00 AM,05:15:20,1.72,45,30.47,73,200.31,7.87,06:09:00,18:28:00
1473692727,9/12/2016 12:00:00 AM,05:05:27,1.91,45,30.47,76,195.24,6.75,06:09:00,18:28:00
1473692422,9/12/2016 12:00:00 AM,05:00:22,2.14,45,30.47,79,199.7,6.75,06:09:00,18:28:00
1473692119,9/12/2016 12:00:00 AM,04:55:19,2.2,45,30.47,80,197.36,4.5,06:09:00,18:28:00
1473691822,9/12/2016 12:00:00 AM,04:50:22,2.38,45,30.47,77,200.99,5.62,06:09:00,18:28:00
1473691521,9/12/2016 12:00:00 AM,04:45:21,2.37,45,30.47,79,180.54,4.5,06:09:00,18:28:00
1473691222,9/12/2016 12:00:00 AM,04:40:22,2.08,45,30.47,83,189.54,6.75,06:09:00,18:28:00
1473693018,9/12/2016 12:00:00 AM,05:10:18,1.96,45,30.47,75,204.19,6.75,06:09:00,18:28:00
1473685522,9/12/2016 12:00:00 AM,03:05:22,1.88,47,30.47,88,172.82,4.5,06:09:00,18:28:00
1473685222,9/12/2016 12:00:00 AM,03:00:22,1.91,47,30.47,88,172.72,4.5,06:09:00,18:28:00
1473684920,9/12/2016 12:00:00 AM,02:55:20,1.89,47,30.47,89,172.87,4.5,06:09:00,18:28:00
1473679222,9/12/2016 12:00:00 AM,01:20:22,1.87,46,30.49,89,191.6,4.5,06:09:00,18:28:00
1473678920,9/12/2016 12:00:00 AM,01:15:20,2.11,46,30.48,89,191.59,5.62,06:09:00,18:28:00
1473678623,9/12/2016 12:00:00 AM,01:10:23,2.07,46,30.49,88,191.58,3.37,06:09:00,18:28:00
1473678324,9/12/2016 12:00:00 AM,01:05:24,2.02,46,30.49,89,191.59,5.62,06:09:00,18:28:00
1473678029,9/12/2016 12:00:00 AM,01:00:29,1.98,46,30.49,89,191.87,5.62,06:09:00,18:28:00
1473677718,9/12/2016 12:00:00 AM,00:55:18,2.06,46,30.49,91,190.36,6.75,06:09:00,18:28:00
1473679524,9/12/2016 12:00:00 AM,01:25:24,2.03,46,30.48,91,191.59,3.37,06:09:00,18:28:00
1473677428,9/12/2016 12:00:00 AM,00:50:28,2.29,47,30.49,92,176.41,3.37,06:09:00,18:28:00
1473676525,9/12/2016 12:00:00 AM,00:35:25,2.09,47,30.49,93,174.93,3.37,06:09:00,18:28:00
1473676221,9/12/2016 12:00:00 AM,00:30:21,2.21,47,30.49,95,170.63,4.5,06:09:00,18:28:00
1473675922,9/12/2016 12:00:00 AM,00:25:22,2.56,47,30.5,95,170.62,3.37,06:09:00,18:28:00
1473675622,9/12/2016 12:00:00 AM,00:20:22,2.46,47,30.5,95,170.63,2.25,06:09:00,18:28:00
1473674721,9/12/2016 12:00:00 AM,00:05:21,2.2,48,30.5,94,170.67,2.25,06:09:00,18:28:00
1473717623,9/12/2016 12:00:00 AM,12:00:23,162.62,63,30.5,77,1.14,4.5,06:09:00,18:28:00
1473677125,9/12/2016 12:00:00 AM,00:45:25,1.87,47,30.49,93,174.08,4.5,06:09:00,18:28:00
1473695421,9/12/2016 12:00:00 AM,05:50:21,1.78,46,30.48,71,178.41,4.5,06:09:00,18:28:00
1473679824,9/12/2016 12:00:00 AM,01:30:24,1.99,46,30.48,92,191.59,4.5,06:09:00,18:28:00
1473680425,9/12/2016 12:00:00 AM,01:40:25,1.93,46,30.48,93,185.75,6.75,06:09:00,18:28:00
1473684621,9/12/2016 12:00:00 AM,02:50:21,1.96,47,30.47,90,177.76,1.12,06:09:00,18:28:00
1473684319,9/12/2016 12:00:00 AM,02:45:19,2.04,47,30.47,85,177.76,3.37,06:09:00,18:28:00
1473684022,9/12/2016 12:00:00 AM,02:40:22,1.97,47,30.47,85,178.94,6.75,06:09:00,18:28:00
1473683723,9/12/2016 12:00:00 AM,02:35:23,1.94,47,30.47,87,179.85,5.62,06:09:00,18:28:00
1473683431,9/12/2016 12:00:00 AM,02:30:31,1.95,47,30.47,87,179.01,6.75,06:09:00,18:28:00
1473683118,9/12/2016 12:00:00 AM,02:25:18,1.98,47,30.47,88,179.43,5.62,06:09:00,18:28:00
1473680128,9/12/2016 12:00:00 AM,01:35:28,1.87,46,30.48,92,191.6,3.37,06:09:00,18:28:00
1473682820,9/12/2016 12:00:00 AM,02:20:20,2.08,47,30.47,86,179.7,7.87,06:09:00,18:28:00
1473682221,9/12/2016 12:00:00 AM,02:10:21,2.05,47,30.47,86,172.82,7.87,06:09:00,18:28:00
1473681925,9/12/2016 12:00:00 AM,02:05:25,2.1,47,30.47,88,180.55,7.87,06:09:00,18:28:00
1473681620,9/12/2016 12:00:00 AM,02:00:20,1.95,47,30.47,90,177.77,7.87,06:09:00,18:28:00
1473681318,9/12/2016 12:00:00 AM,01:55:18,1.92,47,30.48,92,177.64,6.75,06:09:00,18:28:00
1473681022,9/12/2016 12:00:00 AM,01:50:22,2.03,47,30.48,94,182.37,5.62,06:09:00,18:28:00
1473680722,9/12/2016 12:00:00 AM,01:45:22,1.92,46,30.48,93,179.51,6.75,06:09:00,18:28:00
1473682519,9/12/2016 12:00:00 AM,02:15:19,1.92,47,30.47,85,177.83,7.87,06:09:00,18:28:00
1473695723,9/12/2016 12:00:00 AM,05:55:23,1.88,46,30.48,72,166.43,2.25,06:09:00,18:28:00
1473674418,9/12/2016 12:00:00 AM,00:00:18,2.07,48,30.5,94,170.66,2.25,06:09:00,18:28:00
1473696323,9/12/2016 12:00:00 AM,06:05:23,5.22,46,30.48,71,170.14,4.5,06:09:00,18:28:00
1473707722,9/12/2016 12:00:00 AM,09:15:22,723.91,61,30.51,64,358.98,3.37,06:09:00,18:28:00
1473708020,9/12/2016 12:00:00 AM,09:20:20,738.71,61,30.52,63,32.52,5.62,06:09:00,18:28:00
1473708319,9/12/2016 12:00:00 AM,09:25:19,754.1,62,30.52,62,354.41,1.12,06:09:00,18:28:00
1473708622,9/12/2016 12:00:00 AM,09:30:22,771.49,62,30.52,61,335.43,7.87,06:09:00,18:28:00
1473709220,9/12/2016 12:00:00 AM,09:40:20,801.76,62,30.52,59,41.48,4.5,06:09:00,18:28:00
1473709520,9/12/2016 12:00:00 AM,09:45:20,818.25,62,30.52,59,34.69,6.75,06:09:00,18:28:00
1473709820,9/12/2016 12:00:00 AM,09:50:20,830.85,63,30.52,59,16.12,7.87,06:09:00,18:28:00
1473710119,9/12/2016 12:00:00 AM,09:55:19,844.41,63,30.52,59,76.79,2.25,06:09:00,18:28:00
1473710424,9/12/2016 12:00:00 AM,10:00:24,858.22,63,30.52,59,357.97,4.5,06:09:00,18:28:00
1473710725,9/12/2016 12:00:00 AM,10:05:25,874.45,64,30.52,58,22.08,9.0,06:09:00,18:28:00
1473711024,9/12/2016 12:00:00 AM,10:10:24,886.67,64,30.52,57,51.59,4.5,06:09:00,18:28:00
1473711319,9/12/2016 12:00:00 AM,10:15:19,898.98,64,30.52,57,32.85,5.62,06:09:00,18:28:00
1473711623,9/12/2016 12:00:00 AM,10:20:23,914.39,64,30.52,56,263.71,4.5,06:09:00,18:28:00
1473711921,9/12/2016 12:00:00 AM,10:25:21,924.57,65,30.52,55,1.65,4.5,06:09:00,18:28:00
1473712223,9/12/2016 12:00:00 AM,10:30:23,941.88,65,30.53,57,8.3,9.0,06:09:00,18:28:00
1473712518,9/12/2016 12:00:00 AM,10:35:18,977.1,65,30.52,58,7.76,7.87,06:09:00,18:28:00
1473712820,9/12/2016 12:00:00 AM,10:40:20,986.54,65,30.52,58,1.87,4.5,06:09:00,18:28:00
1473696021,9/12/2016 12:00:00 AM,06:00:21,3.92,46,30.48,71,167.15,3.37,06:09:00,18:28:00
1473716719,9/12/2016 12:00:00 AM,11:45:19,244.68,65,30.51,74,114.05,2.25,06:09:00,18:28:00
1473716419,9/12/2016 12:00:00 AM,11:40:19,477.05,64,30.51,72,281.21,4.5,06:09:00,18:28:00
1473716123,9/12/2016 12:00:00 AM,11:35:23,312.86,65,30.52,72,351.86,6.75,06:09:00,18:28:00
1473715819,9/12/2016 12:00:00 AM,11:30:19,435.61,65,30.51,70,6.16,5.62,06:09:00,18:28:00
1473715520,9/12/2016 12:00:00 AM,11:25:20,408.61,65,30.51,71,297.0,10.12,06:09:00,18:28:00
1473707423,9/12/2016 12:00:00 AM,09:10:23,706.4,61,30.51,65,52.03,1.12,06:09:00,18:28:00
1473715220,9/12/2016 12:00:00 AM,11:20:20,956.25,65,30.52,66,319.11,6.75,06:09:00,18:28:00
1473714621,9/12/2016 12:00:00 AM,11:10:21,195.46,66,30.52,65,351.07,7.87,06:09:00,18:28:00
1473714321,9/12/2016 12:00:00 AM,11:05:21,410.96,66,30.52,66,350.2,5.62,06:09:00,18:28:00
1473714020,9/12/2016 12:00:00 AM,11:00:20,674.36,65,30.52,56,337.17,1.12,06:09:00,18:28:00
1473713722,9/12/2016 12:00:00 AM,10:55:22,1180.9,65,30.52,56,9.22,9.0,06:09:00,18:28:00
1473713419,9/12/2016 12:00:00 AM,10:50:19,247.18,66,30.52,54,1.44,9.0,06:09:00,18:28:00
1473713125,9/12/2016 12:00:00 AM,10:45:25,1057.64,66,30.52,55,47.52,2.25,06:09:00,18:28:00
1473714918,9/12/2016 12:00:00 AM,11:15:18,258.79,65,30.52,66,357.2,9.0,06:09:00,18:28:00
1473707122,9/12/2016 12:00:00 AM,09:05:22,689.99,60,30.52,66,335.58,5.62,06:09:00,18:28:00
1473717022,9/12/2016 12:00:00 AM,11:50:22,176.88,64,30.51,77,21.69,11.25,06:09:00,18:28:00
1473706523,9/12/2016 12:00:00 AM,08:55:23,648.95,60,30.51,66,335.57,4.5,06:09:00,18:28:00
1473700820,9/12/2016 12:00:00 AM,07:20:20,259.02,50,30.5,77,150.3,3.37,06:09:00,18:28:00
1473700519,9/12/2016 12:00:00 AM,07:15:19,233.35,49,30.49,78,160.14,3.37,06:09:00,18:28:00
1473700222,9/12/2016 12:00:00 AM,07:10:22,214.86,48,30.49,77,174.56,5.62,06:09:00,18:28:00
1473699918,9/12/2016 12:00:00 AM,07:05:18,171.88,48,30.49,75,167.3,4.5,06:09:00,18:28:00
1473699324,9/12/2016 12:00:00 AM,06:55:24,31.69,47,30.49,76,175.47,4.5,06:09:00,18:28:00
1473699024,9/12/2016 12:00:00 AM,06:50:24,30.5,47,30.48,75,173.66,3.37,06:09:00,18:28:00
1473701120,9/12/2016 12:00:00 AM,07:25:20,284.28,52,30.5,74,153.26,1.12,06:09:00,18:28:00
1473698721,9/12/2016 12:00:00 AM,06:45:21,30.27,46,30.48,72,166.97,5.62,06:09:00,18:28:00
1473698119,9/12/2016 12:00:00 AM,06:35:19,23.87,45,30.48,75,183.84,6.75,06:09:00,18:28:00
1473697819,9/12/2016 12:00:00 AM,06:30:19,21.66,45,30.48,74,176.32,4.5,06:09:00,18:28:00
1473697520,9/12/2016 12:00:00 AM,06:25:20,18.75,45,30.48,74,170.18,5.62,06:09:00,18:28:00
1473697221,9/12/2016 12:00:00 AM,06:20:21,14.33,46,30.48,72,168.6,5.62,06:09:00,18:28:00
1473696923,9/12/2016 12:00:00 AM,06:15:23,9.81,46,30.48,72,170.36,4.5,06:09:00,18:28:00
1473706822,9/12/2016 12:00:00 AM,09:00:22,668.68,60,30.51,67,39.8,3.37,06:09:00,18:28:00
1473698419,9/12/2016 12:00:00 AM,06:40:19,26.9,46,30.48,73,166.41,5.62,06:09:00,18:28:00
1473701419,9/12/2016 12:00:00 AM,07:30:19,308.85,53,30.5,68,153.25,1.12,06:09:00,18:28:00
1473699621,9/12/2016 12:00:00 AM,07:00:21,47.51,47,30.49,75,169.85,3.37,06:09:00,18:28:00
1473702019,9/12/2016 12:00:00 AM,07:40:19,351.42,57,30.5,63,150.45,2.25,06:09:00,18:28:00
1473706220,9/12/2016 12:00:00 AM,08:50:20,632.99,60,30.51,68,48.72,3.37,06:09:00,18:28:00
1473701721,9/12/2016 12:00:00 AM,07:35:21,327.45,55,30.5,65,151.63,2.25,06:09:00,18:28:00
1473705619,9/12/2016 12:00:00 AM,08:40:19,594.34,59,30.51,69,63.04,2.25,06:09:00,18:28:00
1473705318,9/12/2016 12:00:00 AM,08:35:18,574.41,58,30.51,71,24.35,3.37,06:09:00,18:28:00
1473705018,9/12/2016 12:00:00 AM,08:30:18,555.64,58,30.51,69,19.01,2.25,06:09:00,18:28:00
1473696623,9/12/2016 12:00:00 AM,06:10:23,6.63,46,30.48,71,169.81,4.5,06:09:00,18:28:00
1473704419,9/12/2016 12:00:00 AM,08:20:19,515.95,58,30.51,70,2.0,3.37,06:09:00,18:28:00
1473705923,9/12/2016 12:00:00 AM,08:45:23,614.57,60,30.51,68,335.49,4.5,06:09:00,18:28:00
1473703818,9/12/2016 12:00:00 AM,08:10:18,473.84,59,30.51,63,3.08,5.62,06:09:00,18:28:00
1473703521,9/12/2016 12:00:00 AM,08:05:21,454.42,60,30.5,61,335.78,4.5,06:09:00,18:28:00
1473702321,9/12/2016 12:00:00 AM,07:45:21,372.75,58,30.5,60,134.93,2.25,06:09:00,18:28:00
1473703219,9/12/2016 12:00:00 AM,08:00:19,433.58,60,30.5,61,14.27,3.37,06:09:00,18:28:00
1473702924,9/12/2016 12:00:00 AM,07:55:24,415.29,60,30.5,57,76.44,4.5,06:09:00,18:28:00
1473702621,9/12/2016 12:00:00 AM,07:50:21,390.7,59,30.5,59,109.18,2.25,06:09:00,18:28:00
1473704121,9/12/2016 12:00:00 AM,08:15:21,495.0,58,30.51,68,26.43,2.25,06:09:00,18:28:00
1473819608,9/13/2016 12:00:00 AM,16:20:08,100.42,61,30.4,83,348.71,7.87,06:10:00,18:27:00
1473819303,9/13/2016 12:00:00 AM,16:15:03,266.98,62,30.4,79,325.22,7.87,06:10:00,18:27:00
1473819002,9/13/2016 12:00:00 AM,16:10:02,273.27,61,30.4,81,322.04,7.87,06:10:00,18:27:00
1473818704,9/13/2016 12:00:00 AM,16:05:04,269.22,62,30.4,81,322.64,10.12,06:10:00,18:27:00
1473818404,9/13/2016 12:00:00 AM,16:00:04,203.96,61,30.4,82,325.49,7.87,06:10:00,18:27:00
1473817511,9/13/2016 12:00:00 AM,15:45:11,322.68,61,30.4,80,321.35,9.0,06:10:00,18:27:00
1473817806,9/13/2016 12:00:00 AM,15:50:06,312.93,62,30.4,80,294.22,11.25,06:10:00,18:27:00
1473817204,9/13/2016 12:00:00 AM,15:40:04,294.28,61,30.4,81,319.97,6.75,06:10:00,18:27:00
1473816906,9/13/2016 12:00:00 AM,15:35:06,825.95,61,30.4,84,328.68,10.12,06:10:00,18:27:00
1473816603,9/13/2016 12:00:00 AM,15:30:03,317.96,61,30.4,84,311.63,12.37,06:10:00,18:27:00
1473816306,9/13/2016 12:00:00 AM,15:25:06,226.45,61,30.4,83,332.03,9.0,06:10:00,18:27:00
1473819903,9/13/2016 12:00:00 AM,16:25:03,116.89,61,30.4,83,324.44,11.25,06:10:00,18:27:00
1473818104,9/13/2016 12:00:00 AM,15:55:04,303.2,61,30.4,83,319.58,6.75,06:10:00,18:27:00
1473820206,9/13/2016 12:00:00 AM,16:30:06,130.45,60,30.4,86,342.32,4.5,06:10:00,18:27:00
1473825006,9/13/2016 12:00:00 AM,17:50:06,13.42,57,30.4,95,335.08,7.87,06:10:00,18:27:00
1473820802,9/13/2016 12:00:00 AM,16:40:02,82.41,60,30.4,88,341.39,10.12,06:10:00,18:27:00
1473825308,9/13/2016 12:00:00 AM,17:55:08,13.25,56,30.41,96,335.97,4.5,06:10:00,18:27:00
1473816009,9/13/2016 12:00:00 AM,15:20:09,242.83,61,30.4,85,320.87,7.87,06:10:00,18:27:00
1473824704,9/13/2016 12:00:00 AM,17:45:04,22.11,57,30.4,95,341.94,6.75,06:10:00,18:27:00
1473824404,9/13/2016 12:00:00 AM,17:40:04,41.48,57,30.4,95,327.15,4.5,06:10:00,18:27:00
1473824105,9/13/2016 12:00:00 AM,17:35:05,57.7,57,30.4,95,311.15,3.37,06:10:00,18:27:00
1473823806,9/13/2016 12:00:00 AM,17:30:06,51.09,57,30.4,95,308.97,3.37,06:10:00,18:27:00
1473823503,9/13/2016 12:00:00 AM,17:25:03,35.82,56,30.4,95,285.45,3.37,06:10:00,18:27:00
1473823206,9/13/2016 12:00:00 AM,17:20:06,42.85,56,30.4,96,287.91,3.37,06:10:00,18:27:00
1473822907,9/13/2016 12:00:00 AM,17:15:07,89.56,56,30.4,96,153.16,3.37,06:10:00,18:27:00
1473822605,9/13/2016 12:00:00 AM,17:10:05,59.14,57,30.4,95,79.69,2.25,06:10:00,18:27:00
1473822304,9/13/2016 12:00:00 AM,17:05:04,54.65,57,30.4,94,346.98,5.62,06:10:00,18:27:00
1473822006,9/13/2016 12:00:00 AM,17:00:06,109.6,57,30.4,93,81.84,4.5,06:10:00,18:27:00
1473821710,9/13/2016 12:00:00 AM,16:55:10,46.2,58,30.4,91,61.27,5.62,06:10:00,18:27:00
1473821402,9/13/2016 12:00:00 AM,16:50:02,72.48,59,30.4,89,29.79,2.25,06:10:00,18:27:00
1473821104,9/13/2016 12:00:00 AM,16:45:04,98.67,60,30.4,88,333.16,12.37,06:10:00,18:27:00
1473820509,9/13/2016 12:00:00 AM,16:35:09,130.49,60,30.4,86,331.17,11.25,06:10:00,18:27:00
1473815702,9/13/2016 12:00:00 AM,15:15:02,461.23,60,30.4,87,330.25,10.12,06:10:00,18:27:00
1473810905,9/13/2016 12:00:00 AM,13:55:05,47.01,60,30.41,85,29.35,7.87,06:10:00,18:27:00
1473815106,9/13/2016 12:00:00 AM,15:05:06,301.15,59,30.4,90,325.72,6.75,06:10:00,18:27:00
1473809112,9/13/2016 12:00:00 AM,13:25:12,189.13,60,30.42,85,6.91,10.12,06:10:00,18:27:00
1473808806,9/13/2016 12:00:00 AM,13:20:06,175.06,61,30.42,85,38.75,7.87,06:10:00,18:27:00
1473808505,9/13/2016 12:00:00 AM,13:15:05,187.97,61,30.42,79,32.62,5.62,06:10:00,18:27:00
1473808202,9/13/2016 12:00:00 AM,13:10:02,154.37,61,30.43,78,3.56,10.12,06:10:00,18:27:00
1473807902,9/13/2016 12:00:00 AM,13:05:02,166.27,61,30.42,79,73.35,5.62,06:10:00,18:27:00
1473807604,9/13/2016 12:00:00 AM,13:00:04,189.47,61,30.42,81,81.91,2.25,06:10:00,18:27:00
1473809410,9/13/2016 12:00:00 AM,13:30:10,192.06,60,30.42,84,42.43,7.87,06:10:00,18:27:00
1473807307,9/13/2016 12:00:00 AM,12:55:07,221.85,61,30.43,83,69.39,15.75,06:10:00,18:27:00
1473806706,9/13/2016 12:00:00 AM,12:45:06,207.89,62,30.43,79,355.26,6.75,06:10:00,18:27:00
1473806403,9/13/2016 12:00:00 AM,12:40:03,260.01,62,30.44,80,47.38,3.37,06:10:00,18:27:00
1473806109,9/13/2016 12:00:00 AM,12:35:09,358.02,62,30.44,79,9.13,9.0,06:10:00,18:27:00
1473805805,9/13/2016 12:00:00 AM,12:30:05,208.75,63,30.44,77,58.44,4.5,06:10:00,18:27:00
1473825602,9/13/2016 12:00:00 AM,18:00:02,13.1,56,30.4,97,354.47,2.25,06:10:00,18:27:00
1473805504,9/13/2016 12:00:00 AM,12:25:04,301.65,64,30.44,77,58.68,6.75,06:10:00,18:27:00
1473807008,9/13/2016 12:00:00 AM,12:50:08,197.32,62,30.43,82,35.89,4.5,06:10:00,18:27:00
1473815402,9/13/2016 12:00:00 AM,15:10:02,551.42,59,30.4,90,330.88,5.62,06:10:00,18:27:00
1473809709,9/13/2016 12:00:00 AM,13:35:09,117.99,60,30.42,84,62.71,6.75,06:10:00,18:27:00
1473810303,9/13/2016 12:00:00 AM,13:45:03,209.93,61,30.42,85,31.21,11.25,06:10:00,18:27:00
1473814805,9/13/2016 12:00:00 AM,15:00:05,221.93,59,30.4,92,335.91,6.75,06:10:00,18:27:00
1473814506,9/13/2016 12:00:00 AM,14:55:06,156.43,58,30.4,94,17.33,2.25,06:10:00,18:27:00
1473814202,9/13/2016 12:00:00 AM,14:50:02,185.8,58,30.4,94,6.2,0.0,06:10:00,18:27:00
1473813912,9/13/2016 12:00:00 AM,14:45:12,181.4,57,30.4,94,4.4,3.37,06:10:00,18:27:00
1473813604,9/13/2016 12:00:00 AM,14:40:04,107.06,57,30.41,95,1.72,5.62,06:10:00,18:27:00
1473813303,9/13/2016 12:00:00 AM,14:35:03,69.51,57,30.41,95,352.87,5.62,06:10:00,18:27:00
1473810003,9/13/2016 12:00:00 AM,13:40:03,148.67,61,30.42,83,13.13,7.87,06:10:00,18:27:00
1473813009,9/13/2016 12:00:00 AM,14:30:09,66.22,57,30.4,96,69.92,2.25,06:10:00,18:27:00
1473812404,9/13/2016 12:00:00 AM,14:20:04,81.89,58,30.41,96,51.64,4.5,06:10:00,18:27:00
1473812108,9/13/2016 12:00:00 AM,14:15:08,42.98,58,30.41,94,39.18,5.62,06:10:00,18:27:00
1473811804,9/13/2016 12:00:00 AM,14:10:04,66.24,59,30.41,93,39.36,13.5,06:10:00,18:27:00
1473811505,9/13/2016 12:00:00 AM,14:05:05,26.83,59,30.41,91,22.66,7.87,06:10:00,18:27:00
1473811206,9/13/2016 12:00:00 AM,14:00:06,41.66,60,30.41,87,353.3,10.12,06:10:00,18:27:00
1473810604,9/13/2016 12:00:00 AM,13:50:04,162.94,60,30.41,85,24.57,4.5,06:10:00,18:27:00
1473812704,9/13/2016 12:00:00 AM,14:25:04,58.47,57,30.41,96,17.78,5.62,06:10:00,18:27:00
1473825904,9/13/2016 12:00:00 AM,18:05:04,6.52,56,30.41,97,354.9,4.5,06:10:00,18:27:00
1473836105,9/13/2016 12:00:00 AM,20:55:05,2.8,53,30.44,101,300.51,3.37,06:10:00,18:27:00
1473826502,9/13/2016 12:00:00 AM,18:15:02,3.0,56,30.41,98,336.11,2.25,06:10:00,18:27:00
1473837903,9/13/2016 12:00:00 AM,21:25:03,3.1,53,30.45,101,302.02,2.25,06:10:00,18:27:00
1473838203,9/13/2016 12:00:00 AM,21:30:03,2.71,53,30.46,101,317.56,3.37,06:10:00,18:27:00
1473838504,9/13/2016 12:00:00 AM,21:35:04,2.29,53,30.46,100,15.25,2.25,06:10:00,18:27:00
1473838803,9/13/2016 12:00:00 AM,21:40:03,2.37,53,30.46,101,16.23,2.25,06:10:00,18:27:00
1473839104,9/13/2016 12:00:00 AM,21:45:04,2.35,53,30.46,101,16.28,2.25,06:10:00,18:27:00
1473839406,9/13/2016 12:00:00 AM,21:50:06,2.42,53,30.46,101,16.37,1.12,06:10:00,18:27:00
1473840007,9/13/2016 12:00:00 AM,22:00:07,3.01,53,30.46,101,16.93,0.0,06:10:00,18:27:00
1473840305,9/13/2016 12:00:00 AM,22:05:05,1.91,53,30.45,101,15.93,1.12,06:10:00,18:27:00
1473840607,9/13/2016 12:00:00 AM,22:10:07,2.09,53,30.45,101,16.09,2.25,06:10:00,18:27:00
1473840905,9/13/2016 12:00:00 AM,22:15:05,1.81,53,30.45,101,97.07,1.12,06:10:00,18:27:00
1473841206,9/13/2016 12:00:00 AM,22:20:06,2.0,53,30.45,101,97.15,0.0,06:10:00,18:27:00
1473841509,9/13/2016 12:00:00 AM,22:25:09,1.63,53,30.45,101,97.01,0.0,06:10:00,18:27:00
1473841805,9/13/2016 12:00:00 AM,22:30:05,1.8,53,30.45,101,144.03,4.5,06:10:00,18:27:00
1473842103,9/13/2016 12:00:00 AM,22:35:03,1.8,52,30.45,100,144.26,2.25,06:10:00,18:27:00
1473842403,9/13/2016 12:00:00 AM,22:40:03,1.9,52,30.45,100,142.26,2.25,06:10:00,18:27:00
1473842704,9/13/2016 12:00:00 AM,22:45:04,1.72,52,30.45,100,143.39,0.0,06:10:00,18:27:00
1473843003,9/13/2016 12:00:00 AM,22:50:03,2.83,52,30.45,100,55.84,3.37,06:10:00,18:27:00
1473846904,9/13/2016 12:00:00 AM,23:55:04,2.33,52,30.44,101,188.85,4.5,06:10:00,18:27:00
1473805205,9/13/2016 12:00:00 AM,12:20:05,228.81,65,30.45,73,46.65,18.0,06:10:00,18:27:00
1473846605,9/13/2016 12:00:00 AM,23:50:05,2.43,52,30.44,101,191.97,3.37,06:10:00,18:27:00
1473846308,9/13/2016 12:00:00 AM,23:45:08,2.54,52,30.45,101,206.0,3.37,06:10:00,18:27:00
1473846004,9/13/2016 12:00:00 AM,23:40:04,2.54,52,30.45,101,195.59,4.5,06:10:00,18:27:00
1473845704,9/13/2016 12:00:00 AM,23:35:04,2.7,52,30.45,101,219.04,4.5,06:10:00,18:27:00
1473837605,9/13/2016 12:00:00 AM,21:20:05,2.89,53,30.45,101,302.2,2.25,06:10:00,18:27:00
1473845405,9/13/2016 12:00:00 AM,23:30:05,2.73,52,30.45,101,276.3,3.37,06:10:00,18:27:00
1473844808,9/13/2016 12:00:00 AM,23:20:08,2.38,52,30.46,100,5.46,2.25,06:10:00,18:27:00
1473844510,9/13/2016 12:00:00 AM,23:15:10,2.56,52,30.46,100,12.66,2.25,06:10:00,18:27:00
