UNIXTime,Data,Time,Temperature,Pressure,Humidity,WindDirection_Degrees,Speed,TimeSunRise,TimeSunSet
1474609820,9/22/2016 12:00:00 AM,19:50:20,53,30.45,85,154.83,10.12,06:11:00,18:19:00
1474611620,9/22/2016 12:00:00 AM,20:20:20,53,30.45,89,165.6,4.5,06:11:00,18:19:00
1474581618,9/22/2016 12:00:00 AM,12:00:18,70,30.43,32,116.57,15.75,06:11:00,18:19:00
1474538721,9/22/2016 12:00:00 AM,00:05:21,50,30.41,98,126.49,9.0,06:11:00,18:19:00
1474581024,9/22/2016 12:00:00 AM,11:50:24,71,30.43,31,151.69,12.37,06:11:00,18:19:00
1474550120,9/22/2016 12:00:00 AM,03:15:20,47,30.38,100,185.3,3.37,06:11:00,18:19:00
1474550418,9/22/2016 12:00:00 AM,03:20:18,47,30.38,98,111.73,12.37,06:11:00,18:19:00
1474550724,9/22/2016 12:00:00 AM,03:25:24,46,30.38,94,137.68,9.0,06:11:00,18:19:00
1474551022,9/22/2016 12:00:00 AM,03:30:22,46,30.38,89,104.7,4.5,06:11:00,18:19:00
1474551318,9/22/2016 12:00:00 AM,03:35:18,46,30.38,76,135.15,4.5,06:11:00,18:19:00
1474551622,9/22/2016 12:00:00 AM,03:40:22,46,30.38,71,99.73,3.37,06:11:00,18:19:00
1474551920,9/22/2016 12:00:00 AM,03:45:20,45,30.38,71,108.88,4.5,06:11:00,18:19:00
1474552221,9/22/2016 12:00:00 AM,03:50:21,45,30.38,70,133.84,5.62,06:11:00,18:19:00
1474552520,9/22/2016 12:00:00 AM,03:55:20,45,30.38,69,121.82,5.62,06:11:00,18:19:00
1474552821,9/22/2016 12:00:00 AM,04:00:21,45,30.38,70,126.69,4.5,06:11:00,18:19:00
1474553119,9/22/2016 12:00:00 AM,04:05:19,45,30.38,61,151.43,7.87,06:11:00,18:19:00
1474553425,9/22/2016 12:00:00 AM,04:10:25,45,30.38,63,91.02,5.62,06:11:00,18:19:00
1474553722,9/22/2016 12:00:00 AM,04:15:22,45,30.38,79,171.32,3.37,06:11:00,18:19:00
1474554021,9/22/2016 12:00:00 AM,04:20:21,45,30.38,79,92.04,3.37,06:11:00,18:19:00
1474554320,9/22/2016 12:00:00 AM,04:25:20,46,30.38,80,176.75,4.5,06:11:00,18:19:00
1474554627,9/22/2016 12:00:00 AM,04:30:27,46,30.38,86,233.85,3.37,06:11:00,18:19:00
1474554920,9/22/2016 12:00:00 AM,04:35:20,45,30.38,73,133.3,5.62,06:11:00,18:19:00
1474559119,9/22/2016 12:00:00 AM,05:45:19,47,30.39,43,164.83,11.25,06:11:00,18:19:00
1474558822,9/22/2016 12:00:00 AM,05:40:22,47,30.39,43,186.19,7.87,06:11:00,18:19:00
1474558524,9/22/2016 12:00:00 AM,05:35:24,47,30.39,44,169.84,7.87,06:11:00,18:19:00
1474558219,9/22/2016 12:00:00 AM,05:30:19,46,30.39,44,179.89,9.0,06:11:00,18:19:00
1474557923,9/22/2016 12:00:00 AM,05:25:23,46,30.38,45,168.12,9.0,06:11:00,18:19:00
1474557622,9/22/2016 12:00:00 AM,05:20:22,46,30.38,46,170.0,7.87,06:11:00,18:19:00
1474549818,9/22/2016 12:00:00 AM,03:10:18,48,30.38,101,151.29,7.87,06:11:00,18:19:00
1474557320,9/22/2016 12:00:00 AM,05:15:20,46,30.38,47,173.11,4.5,06:11:00,18:19:00
1474556737,9/22/2016 12:00:00 AM,05:05:37,46,30.38,49,174.38,7.87,06:11:00,18:19:00
1474556418,9/22/2016 12:00:00 AM,05:00:18,45,30.38,49,167.98,7.87,06:11:00,18:19:00
1474556118,9/22/2016 12:00:00 AM,04:55:18,45,30.38,51,158.76,7.87,06:11:00,18:19:00
1474555821,9/22/2016 12:00:00 AM,04:50:21,45,30.38,52,169.9,6.75,06:11:00,18:19:00
1474555518,9/22/2016 12:00:00 AM,04:45:18,45,30.38,55,168.88,7.87,06:11:00,18:19:00
1474555220,9/22/2016 12:00:00 AM,04:40:20,45,30.38,59,186.64,7.87,06:11:00,18:19:00
1474557022,9/22/2016 12:00:00 AM,05:10:22,46,30.38,48,174.24,5.62,06:11:00,18:19:00
1474549220,9/22/2016 12:00:00 AM,03:00:20,48,30.38,101,147.2,6.75,06:11:00,18:19:00
1474548920,9/22/2016 12:00:00 AM,02:55:20,48,30.39,101,173.54,7.87,06:11:00,18:19:00
1474548621,9/22/2016 12:00:00 AM,02:50:21,48,30.39,101,98.1,9.0,06:11:00,18:19:00
1474542919,9/22/2016 12:00:00 AM,01:15:19,50,30.4,100,136.44,7.87,06:11:00,18:19:00
1474542620,9/22/2016 12:00:00 AM,01:10:20,50,30.4,100,114.29,7.87,06:11:00,18:19:00
1474542322,9/22/2016 12:00:00 AM,01:05:22,50,30.4,100,114.48,4.5,06:11:00,18:19:00
1474542027,9/22/2016 12:00:00 AM,01:00:27,50,30.4,100,154.09,5.62,06:11:00,18:19:00
1474541422,9/22/2016 12:00:00 AM,00:50:22,50,30.41,99,73.25,3.37,06:11:00,18:19:00
1474541126,9/22/2016 12:00:00 AM,00:45:26,50,30.41,99,105.75,2.25,06:11:00,18:19:00
1474543219,9/22/2016 12:00:00 AM,01:20:19,49,30.4,100,124.92,9.0,06:11:00,18:19:00
1474540820,9/22/2016 12:00:00 AM,00:40:20,50,30.41,99,65.33,2.25,06:11:00,18:19:00
1474540219,9/22/2016 12:00:00 AM,00:30:19,50,30.41,99,117.73,5.62,06:11:00,18:19:00
1474539919,9/22/2016 12:00:00 AM,00:25:19,50,30.41,98,155.02,9.0,06:11:00,18:19:00
1474539627,9/22/2016 12:00:00 AM,00:20:27,50,30.41,98,163.71,5.62,06:11:00,18:19:00
1474539020,9/22/2016 12:00:00 AM,00:10:20,50,30.41,98,109.42,5.62,06:11:00,18:19:00
1474538422,9/22/2016 12:00:00 AM,00:00:22,50,30.41,98,154.3,9.0,06:11:00,18:19:00
1474581322,9/22/2016 12:00:00 AM,11:55:22,70,30.43,31,130.36,5.62,06:11:00,18:19:00
1474540523,9/22/2016 12:00:00 AM,00:35:23,50,30.41,99,159.03,2.25,06:11:00,18:19:00
1474559419,9/22/2016 12:00:00 AM,05:50:19,47,30.39,43,184.79,9.0,06:11:00,18:19:00
1474543521,9/22/2016 12:00:00 AM,01:25:21,49,30.4,100,119.91,7.87,06:11:00,18:19:00
1474544123,9/22/2016 12:00:00 AM,01:35:23,49,30.39,100,139.48,6.75,06:11:00,18:19:00
1474548323,9/22/2016 12:00:00 AM,02:45:23,48,30.39,101,128.28,9.0,06:11:00,18:19:00
1474548021,9/22/2016 12:00:00 AM,02:40:21,49,30.39,101,124.32,6.75,06:11:00,18:19:00
1474547722,9/22/2016 12:00:00 AM,02:35:22,49,30.39,101,143.0,7.87,06:11:00,18:19:00
1474547420,9/22/2016 12:00:00 AM,02:30:20,49,30.39,101,130.04,4.5,06:11:00,18:19:00
1474547125,9/22/2016 12:00:00 AM,02:25:25,49,30.39,101,181.63,2.25,06:11:00,18:19:00
1474546822,9/22/2016 12:00:00 AM,02:20:22,49,30.39,101,114.67,4.5,06:11:00,18:19:00
1474543824,9/22/2016 12:00:00 AM,01:30:24,50,30.39,100,109.6,7.87,06:11:00,18:19:00
1474546524,9/22/2016 12:00:00 AM,02:15:24,49,30.39,101,39.33,2.25,06:11:00,18:19:00
1474545919,9/22/2016 12:00:00 AM,02:05:19,49,30.39,101,115.62,5.62,06:11:00,18:19:00
1474545618,9/22/2016 12:00:00 AM,02:00:18,49,30.39,101,104.14,4.5,06:11:00,18:19:00
1474545322,9/22/2016 12:00:00 AM,01:55:22,49,30.39,101,124.73,9.0,06:11:00,18:19:00
1474545021,9/22/2016 12:00:00 AM,01:50:21,49,30.39,100,152.05,6.75,06:11:00,18:19:00
1474544720,9/22/2016 12:00:00 AM,01:45:20,49,30.39,100,122.99,10.12,06:11:00,18:19:00
1474544422,9/22/2016 12:00:00 AM,01:40:22,49,30.39,100,104.13,7.87,06:11:00,18:19:00
1474546218,9/22/2016 12:00:00 AM,02:10:18,49,30.39,101,143.38,5.62,06:11:00,18:19:00
1474559720,9/22/2016 12:00:00 AM,05:55:20,47,30.39,42,184.47,7.87,06:11:00,18:19:00
1474549523,9/22/2016 12:00:00 AM,03:05:23,48,30.38,101,141.35,10.12,06:11:00,18:19:00
1474560319,9/22/2016 12:00:00 AM,06:05:19,47,30.4,41,165.3,7.87,06:11:00,18:19:00
1474575620,9/22/2016 12:00:00 AM,10:20:20,69,30.44,23,129.99,14.62,06:11:00,18:19:00
1474575019,9/22/2016 12:00:00 AM,10:10:19,69,30.44,23,144.21,10.12,06:11:00,18:19:00
1474574721,9/22/2016 12:00:00 AM,10:05:21,69,30.44,23,108.62,12.37,06:11:00,18:19:00
1474574420,9/22/2016 12:00:00 AM,10:00:20,68,30.43,23,148.93,14.62,06:11:00,18:19:00
1474574120,9/22/2016 12:00:00 AM,09:55:20,68,30.44,21,119.66,9.0,06:11:00,18:19:00
1474573819,9/22/2016 12:00:00 AM,09:50:19,68,30.44,21,115.54,11.25,06:11:00,18:19:00
1474575919,9/22/2016 12:00:00 AM,10:25:19,69,30.44,24,174.56,13.5,06:11:00,18:19:00
1474573519,9/22/2016 12:00:00 AM,09:45:19,68,30.44,23,139.97,9.0,06:11:00,18:19:00
1474572919,9/22/2016 12:00:00 AM,09:35:19,67,30.43,23,152.17,11.25,06:11:00,18:19:00
1474572627,9/22/2016 12:00:00 AM,09:30:27,66,30.43,23,126.44,11.25,06:11:00,18:19:00
1474572324,9/22/2016 12:00:00 AM,09:25:24,64,30.43,25,116.73,4.5,06:11:00,18:19:00
1474572021,9/22/2016 12:00:00 AM,09:20:21,62,30.43,29,174.78,11.25,06:11:00,18:19:00
1474571718,9/22/2016 12:00:00 AM,09:15:18,59,30.43,56,100.4,2.25,06:11:00,18:19:00
1474571419,9/22/2016 12:00:00 AM,09:10:19,60,30.43,73,45.3,13.5,06:11:00,18:19:00
1474573218,9/22/2016 12:00:00 AM,09:40:18,67,30.44,22,126.05,13.5,06:11:00,18:19:00
1474571121,9/22/2016 12:00:00 AM,09:05:21,60,30.43,64,6.0,11.25,06:11:00,18:19:00
1474576222,9/22/2016 12:00:00 AM,10:30:22,70,30.44,25,132.6,6.75,06:11:00,18:19:00
1474576825,9/22/2016 12:00:00 AM,10:40:25,70,30.44,24,119.62,10.12,06:11:00,18:19:00
1474580719,9/22/2016 12:00:00 AM,11:45:19,70,30.43,26,158.1,7.87,06:11:00,18:19:00
1474560020,9/22/2016 12:00:00 AM,06:00:20,47,30.39,41,167.61,6.75,06:11:00,18:19:00
1474580424,9/22/2016 12:00:00 AM,11:40:24,70,30.43,29,160.75,11.25,06:11:00,18:19:00
1474580121,9/22/2016 12:00:00 AM,11:35:21,71,30.44,30,134.89,15.75,06:11:00,18:19:00
1474579826,9/22/2016 12:00:00 AM,11:30:26,71,30.44,27,113.85,18.0,06:11:00,18:19:00
1474579519,9/22/2016 12:00:00 AM,11:25:19,71,30.44,30,190.66,7.87,06:11:00,18:19:00
1474576520,9/22/2016 12:00:00 AM,10:35:20,70,30.44,24,54.39,10.12,06:11:00,18:19:00
1474579218,9/22/2016 12:00:00 AM,11:20:18,71,30.44,26,153.22,9.0,06:11:00,18:19:00
1474578620,9/22/2016 12:00:00 AM,11:10:20,71,30.44,28,125.68,10.12,06:11:00,18:19:00
1474578323,9/22/2016 12:00:00 AM,11:05:23,71,30.43,29,134.92,13.5,06:11:00,18:19:00
1474578020,9/22/2016 12:00:00 AM,11:00:20,70,30.44,27,178.62,5.62,06:11:00,18:19:00
1474577721,9/22/2016 12:00:00 AM,10:55:21,69,30.44,27,102.78,11.25,06:11:00,18:19:00
1474577422,9/22/2016 12:00:00 AM,10:50:22,70,30.44,29,100.8,14.62,06:11:00,18:19:00
1474577122,9/22/2016 12:00:00 AM,10:45:22,70,30.44,27,147.21,9.0,06:11:00,18:19:00
1474578920,9/22/2016 12:00:00 AM,11:15:20,71,30.44,25,126.69,6.75,06:11:00,18:19:00
1474570822,9/22/2016 12:00:00 AM,09:00:22,61,30.43,65,160.13,7.87,06:11:00,18:19:00
1474575325,9/22/2016 12:00:00 AM,10:15:25,69,30.44,22,117.11,12.37,06:11:00,18:19:00
1474563622,9/22/2016 12:00:00 AM,07:00:22,50,30.4,37,132.86,7.87,06:11:00,18:19:00
1474564522,9/22/2016 12:00:00 AM,07:15:22,52,30.4,34,168.99,7.87,06:11:00,18:19:00
1474564220,9/22/2016 12:00:00 AM,07:10:20,51,30.4,35,169.8,7.87,06:11:00,18:19:00
1474563928,9/22/2016 12:00:00 AM,07:05:28,50,30.4,36,143.03,11.25,06:11:00,18:19:00
1474563322,9/22/2016 12:00:00 AM,06:55:22,49,30.4,38,168.15,7.87,06:11:00,18:19:00
1474563025,9/22/2016 12:00:00 AM,06:50:25,48,30.4,39,184.55,7.87,06:11:00,18:19:00
1474562723,9/22/2016 12:00:00 AM,06:45:23,48,30.4,40,168.88,7.87,06:11:00,18:19:00
1474565121,9/22/2016 12:00:00 AM,07:25:21,54,30.41,31,105.49,7.87,06:11:00,18:19:00
1474562420,9/22/2016 12:00:00 AM,06:40:20,48,30.4,40,188.41,5.62,06:11:00,18:19:00
1474561819,9/22/2016 12:00:00 AM,06:30:19,47,30.4,40,191.72,10.12,06:11:00,18:19:00
1474561522,9/22/2016 12:00:00 AM,06:25:22,47,30.4,41,192.32,7.87,06:11:00,18:19:00
1474561219,9/22/2016 12:00:00 AM,06:20:19,47,30.4,41,171.78,10.12,06:11:00,18:19:00
1474570518,9/22/2016 12:00:00 AM,08:55:18,64,30.43,56,37.49,3.37,06:11:00,18:19:00
1474560919,9/22/2016 12:00:00 AM,06:15:19,47,30.4,41,190.82,9.0,06:11:00,18:19:00
1474560621,9/22/2016 12:00:00 AM,06:10:21,47,30.4,42,172.38,7.87,06:11:00,18:19:00
1474562124,9/22/2016 12:00:00 AM,06:35:24,47,30.4,40,185.34,9.0,06:11:00,18:19:00
1474565420,9/22/2016 12:00:00 AM,07:30:20,55,30.41,30,154.16,1.12,06:11:00,18:19:00
1474564822,9/22/2016 12:00:00 AM,07:20:22,53,30.41,32,160.55,7.87,06:11:00,18:19:00
1474566022,9/22/2016 12:00:00 AM,07:40:22,58,30.41,26,144.64,5.62,06:11:00,18:19:00
1474570220,9/22/2016 12:00:00 AM,08:50:20,64,30.43,22,124.27,6.75,06:11:00,18:19:00
1474569918,9/22/2016 12:00:00 AM,08:45:18,63,30.43,23,139.66,5.62,06:11:00,18:19:00
1474569621,9/22/2016 12:00:00 AM,08:40:21,61,30.43,26,119.12,4.5,06:11:00,18:19:00
1474569321,9/22/2016 12:00:00 AM,08:35:21,60,30.43,67,95.23,5.62,06:11:00,18:19:00
1474569023,9/22/2016 12:00:00 AM,08:30:23,63,30.43,61,80.35,12.37,06:11:00,18:19:00
1474568722,9/22/2016 12:00:00 AM,08:25:22,64,30.43,19,359.93,2.25,06:11:00,18:19:00
1474565719,9/22/2016 12:00:00 AM,07:35:19,57,30.41,28,175.35,4.5,06:11:00,18:19:00
1474568120,9/22/2016 12:00:00 AM,08:15:20,63,30.42,20,144.17,7.87,06:11:00,18:19:00
1474568422,9/22/2016 12:00:00 AM,08:20:22,63,30.43,19,170.83,4.5,06:11:00,18:19:00
1474567519,9/22/2016 12:00:00 AM,08:05:19,62,30.42,23,117.99,6.75,06:11:00,18:19:00
1474567238,9/22/2016 12:00:00 AM,08:00:38,62,30.42,21,150.91,6.75,06:11:00,18:19:00
1474566921,9/22/2016 12:00:00 AM,07:55:21,61,30.41,23,125.74,7.87,06:11:00,18:19:00
1474566618,9/22/2016 12:00:00 AM,07:50:18,60,30.41,25,175.15,5.62,06:11:00,18:19:00
1474566319,9/22/2016 12:00:00 AM,07:45:19,59,30.41,26,144.16,4.5,06:11:00,18:19:00
1474567824,9/22/2016 12:00:00 AM,08:10:24,62,30.42,21,162.05,13.5,06:11:00,18:19:00
1474683022,9/23/2016 12:00:00 AM,16:10:22,56,30.42,99,32.23,9.0,06:12:00,18:18:00
1474681820,9/23/2016 12:00:00 AM,15:50:20,57,30.42,98,42.35,2.25,06:12:00,18:18:00
1474683323,9/23/2016 12:00:00 AM,16:15:23,56,30.42,99,54.16,3.37,06:12:00,18:18:00
1474682723,9/23/2016 12:00:00 AM,16:05:23,56,30.42,99,70.67,4.5,06:12:00,18:18:00
1474682419,9/23/2016 12:00:00 AM,16:00:19,57,30.42,99,65.43,12.37,06:12:00,18:18:00
1474682123,9/23/2016 12:00:00 AM,15:55:23,57,30.41,98,359.83,7.87,06:12:00,18:18:00
1474681522,9/23/2016 12:00:00 AM,15:45:22,57,30.41,97,33.66,7.87,06:12:00,18:18:00
1474689038,9/23/2016 12:00:00 AM,17:50:38,55,30.44,101,42.63,3.37,06:12:00,18:18:00
1474680919,9/23/2016 12:00:00 AM,15:35:19,58,30.41,96,43.84,5.62,06:12:00,18:18:00
1474680623,9/23/2016 12:00:00 AM,15:30:23,58,30.41,94,43.32,13.5,06:12:00,18:18:00
1474680323,9/23/2016 12:00:00 AM,15:25:23,58,30.41,93,66.02,3.37,06:12:00,18:18:00
1474680022,9/23/2016 12:00:00 AM,15:20:22,59,30.41,92,100.37,5.62,06:12:00,18:18:00
1474683622,9/23/2016 12:00:00 AM,16:20:22,56,30.42,99,64.91,4.5,06:12:00,18:18:00
1474679720,9/23/2016 12:00:00 AM,15:15:20,59,30.41,91,25.39,10.12,06:12:00,18:18:00
1474681221,9/23/2016 12:00:00 AM,15:40:21,57,30.41,97,84.6,3.37,06:12:00,18:18:00
1474683919,9/23/2016 12:00:00 AM,16:25:19,56,30.42,100,92.08,11.25,06:12:00,18:18:00
1474688719,9/23/2016 12:00:00 AM,17:45:19,55,30.44,101,64.78,1.12,06:12:00,18:18:00
1474684520,9/23/2016 12:00:00 AM,16:35:20,56,30.42,100,74.06,7.87,06:12:00,18:18:00
1474679418,9/23/2016 12:00:00 AM,15:10:18,60,30.41,83,31.72,4.5,06:12:00,18:18:00
1474688420,9/23/2016 12:00:00 AM,17:40:20,54,30.44,100,94.37,4.5,06:12:00,18:18:00
1474688120,9/23/2016 12:00:00 AM,17:35:20,54,30.44,100,65.0,3.37,06:12:00,18:18:00
1474687822,9/23/2016 12:00:00 AM,17:30:22,55,30.44,100,68.48,2.25,06:12:00,18:18:00
1474687519,9/23/2016 12:00:00 AM,17:25:19,55,30.44,100,18.72,1.12,06:12:00,18:18:00
1474687220,9/23/2016 12:00:00 AM,17:20:20,55,30.43,100,49.85,7.87,06:12:00,18:18:00
1474684219,9/23/2016 12:00:00 AM,16:30:19,56,30.42,100,300.65,5.62,06:12:00,18:18:00
1474686920,9/23/2016 12:00:00 AM,17:15:20,55,30.43,100,30.63,3.37,06:12:00,18:18:00
1474686318,9/23/2016 12:00:00 AM,17:05:18,56,30.43,100,70.28,3.37,06:12:00,18:18:00
1474686018,9/23/2016 12:00:00 AM,17:00:18,55,30.43,100,41.2,6.75,06:12:00,18:18:00
1474685721,9/23/2016 12:00:00 AM,16:55:21,55,30.43,100,108.63,3.37,06:12:00,18:18:00
1474685421,9/23/2016 12:00:00 AM,16:50:21,55,30.43,100,91.66,6.75,06:12:00,18:18:00
1474685119,9/23/2016 12:00:00 AM,16:45:19,55,30.43,100,75.14,3.37,06:12:00,18:18:00
1474684824,9/23/2016 12:00:00 AM,16:40:24,56,30.43,100,45.74,3.37,06:12:00,18:18:00
1474686618,9/23/2016 12:00:00 AM,17:10:18,55,30.43,100,65.8,2.25,06:12:00,18:18:00
1474679120,9/23/2016 12:00:00 AM,15:05:20,61,30.41,80,123.12,5.62,06:12:00,18:18:00
1474668922,9/23/2016 12:00:00 AM,12:15:22,61,30.45,85,111.97,6.75,06:12:00,18:18:00
1474678518,9/23/2016 12:00:00 AM,14:55:18,61,30.41,79,61.73,4.5,06:12:00,18:18:00
1474672520,9/23/2016 12:00:00 AM,13:15:20,60,30.44,82,102.37,9.0,06:12:00,18:18:00
1474672220,9/23/2016 12:00:00 AM,13:10:20,61,30.44,82,109.84,5.62,06:12:00,18:18:00
1474671921,9/23/2016 12:00:00 AM,13:05:21,61,30.44,82,63.37,9.0,06:12:00,18:18:00
1474671623,9/23/2016 12:00:00 AM,13:00:23,62,30.44,82,67.49,3.37,06:12:00,18:18:00
1474671320,9/23/2016 12:00:00 AM,12:55:20,61,30.44,82,130.32,7.87,06:12:00,18:18:00
1474671019,9/23/2016 12:00:00 AM,12:50:19,61,30.44,83,29.23,5.62,06:12:00,18:18:00
1474672825,9/23/2016 12:00:00 AM,13:20:25,60,30.43,82,111.5,9.0,06:12:00,18:18:00
1474670718,9/23/2016 12:00:00 AM,12:45:18,60,30.44,86,95.87,6.75,06:12:00,18:18:00
1474670118,9/23/2016 12:00:00 AM,12:35:18,60,30.45,85,110.22,7.87,06:12:00,18:18:00
1474669824,9/23/2016 12:00:00 AM,12:30:24,60,30.45,85,73.39,6.75,06:12:00,18:18:00
1474669523,9/23/2016 12:00:00 AM,12:25:23,60,30.45,85,119.22,7.87,06:12:00,18:18:00
1474669220,9/23/2016 12:00:00 AM,12:20:20,61,30.45,85,121.03,12.37,06:12:00,18:18:00
1474668620,9/23/2016 12:00:00 AM,12:10:20,62,30.45,82,124.92,5.62,06:12:00,18:18:00
1474689322,9/23/2016 12:00:00 AM,17:55:22,55,30.44,100,8.34,2.25,06:12:00,18:18:00
1474670421,9/23/2016 12:00:00 AM,12:40:21,60,30.44,85,6.28,3.37,06:12:00,18:18:00
1474673121,9/23/2016 12:00:00 AM,13:25:21,60,30.43,83,138.76,10.12,06:12:00,18:18:00
1474673423,9/23/2016 12:00:00 AM,13:30:23,60,30.43,84,63.75,4.5,06:12:00,18:18:00
1474673719,9/23/2016 12:00:00 AM,13:35:19,59,30.43,83,141.74,11.25,06:12:00,18:18:00
1474678219,9/23/2016 12:00:00 AM,14:50:19,62,30.41,81,125.94,6.75,06:12:00,18:18:00
1474677920,9/23/2016 12:00:00 AM,14:45:20,61,30.41,82,183.44,2.25,06:12:00,18:18:00
1474677621,9/23/2016 12:00:00 AM,14:40:21,61,30.41,80,348.0,4.5,06:12:00,18:18:00
1474677319,9/23/2016 12:00:00 AM,14:35:19,60,30.42,81,106.18,2.25,06:12:00,18:18:00
1474677023,9/23/2016 12:00:00 AM,14:30:23,60,30.42,83,138.58,5.62,06:12:00,18:18:00
1474676721,9/23/2016 12:00:00 AM,14:25:21,60,30.42,81,122.44,7.87,06:12:00,18:18:00
1474676421,9/23/2016 12:00:00 AM,14:20:21,60,30.42,81,167.42,3.37,06:12:00,18:18:00
1474676122,9/23/2016 12:00:00 AM,14:15:22,60,30.42,83,140.55,4.5,06:12:00,18:18:00
1474675821,9/23/2016 12:00:00 AM,14:10:21,60,30.42,82,131.23,5.62,06:12:00,18:18:00
1474675521,9/23/2016 12:00:00 AM,14:05:21,60,30.42,82,127.75,6.75,06:12:00,18:18:00
1474675226,9/23/2016 12:00:00 AM,14:00:26,60,30.42,81,138.26,7.87,06:12:00,18:18:00
1474674920,9/23/2016 12:00:00 AM,13:55:20,60,30.43,84,100.04,6.75,06:12:00,18:18:00
1474674621,9/23/2016 12:00:00 AM,13:50:21,60,30.43,83,79.8,5.62,06:12:00,18:18:00
1474674325,9/23/2016 12:00:00 AM,13:45:25,60,30.43,84,90.99,6.75,06:12:00,18:18:00
1474674022,9/23/2016 12:00:00 AM,13:40:22,59,30.43,85,181.99,4.5,06:12:00,18:18:00
1474678824,9/23/2016 12:00:00 AM,15:00:24,61,30.41,80,94.26,2.25,06:12:00,18:18:00
1474689624,9/23/2016 12:00:00 AM,18:00:24,55,30.45,100,49.64,2.25,06:12:00,18:18:00
1474710919,9/23/2016 12:00:00 AM,23:55:19,54,30.48,98,186.14,0.0,06:12:00,18:18:00
1474690223,9/23/2016 12:00:00 AM,18:10:23,55,30.45,100,128.4,1.12,06:12:00,18:18:00
1474705523,9/23/2016 12:00:00 AM,22:25:23,53,30.49,100,65.59,2.25,06:12:00,18:18:00
1474705224,9/23/2016 12:00:00 AM,22:20:24,53,30.49,101,122.91,1.12,06:12:00,18:18:00
1474704922,9/23/2016 12:00:00 AM,22:15:22,53,30.49,101,124.99,1.12,06:12:00,18:18:00
1474704620,9/23/2016 12:00:00 AM,22:10:20,53,30.49,101,111.26,1.12,06:12:00,18:18:00
1474704321,9/23/2016 12:00:00 AM,22:05:21,54,30.49,101,95.18,0.0,06:12:00,18:18:00
1474704023,9/23/2016 12:00:00 AM,22:00:23,54,30.49,101,144.83,2.25,06:12:00,18:18:00
1474705820,9/23/2016 12:00:00 AM,22:30:20,53,30.49,100,152.83,3.37,06:12:00,18:18:00
1474703721,9/23/2016 12:00:00 AM,21:55:21,54,30.49,101,146.96,2.25,06:12:00,18:18:00
1474703119,9/23/2016 12:00:00 AM,21:45:19,54,30.49,101,146.96,3.37,06:12:00,18:18:00
1474702819,9/23/2016 12:00:00 AM,21:40:19,54,30.49,101,146.96,4.5,06:12:00,18:18:00
1474702525,9/23/2016 12:00:00 AM,21:35:25,53,30.49,101,145.53,2.25,06:12:00,18:18:00
1474702223,9/23/2016 12:00:00 AM,21:30:23,54,30.49,101,147.51,3.37,06:12:00,18:18:00
1474701922,9/23/2016 12:00:00 AM,21:25:22,54,30.49,101,151.51,3.37,06:12:00,18:18:00
1474701622,9/23/2016 12:00:00 AM,21:20:22,54,30.49,101,132.88,3.37,06:12:00,18:18:00
1474703422,9/23/2016 12:00:00 AM,21:50:22,54,30.49,101,146.96,1.12,06:12:00,18:18:00
1474701320,9/23/2016 12:00:00 AM,21:15:20,54,30.49,101,129.13,1.12,06:12:00,18:18:00
1474706123,9/23/2016 12:00:00 AM,22:35:23,53,30.49,100,130.08,1.12,06:12:00,18:18:00
1474706720,9/23/2016 12:00:00 AM,22:45:20,53,30.49,100,168.01,3.37,06:12:00,18:18:00
1474710618,9/23/2016 12:00:00 AM,23:50:18,53,30.48,98,186.14,1.12,06:12:00,18:18:00
1474668326,9/23/2016 12:00:00 AM,12:05:26,62,30.45,85,127.16,15.75,06:12:00,18:18:00
1474710323,9/23/2016 12:00:00 AM,23:45:23,53,30.48,98,119.22,2.25,06:12:00,18:18:00
1474710019,9/23/2016 12:00:00 AM,23:40:19,53,30.48,99,117.45,0.0,06:12:00,18:18:00
1474709723,9/23/2016 12:00:00 AM,23:35:23,53,30.48,99,115.46,0.0,06:12:00,18:18:00
1474709420,9/23/2016 12:00:00 AM,23:30:20,53,30.48,98,157.27,4.5,06:12:00,18:18:00
1474706423,9/23/2016 12:00:00 AM,22:40:23,53,30.49,100,163.68,3.37,06:12:00,18:18:00
1474709118,9/23/2016 12:00:00 AM,23:25:18,53,30.48,98,189.16,3.37,06:12:00,18:18:00
1474708522,9/23/2016 12:00:00 AM,23:15:22,54,30.48,98,249.89,2.25,06:12:00,18:18:00
1474708221,9/23/2016 12:00:00 AM,23:10:21,53,30.49,98,221.24,3.37,06:12:00,18:18:00
1474707923,9/23/2016 12:00:00 AM,23:05:23,53,30.49,98,216.54,5.62,06:12:00,18:18:00
1474707621,9/23/2016 12:00:00 AM,23:00:21,53,30.49,99,144.34,3.37,06:12:00,18:18:00
1474707327,9/23/2016 12:00:00 AM,22:55:27,53,30.49,99,166.37,5.62,06:12:00,18:18:00
1474707020,9/23/2016 12:00:00 AM,22:50:20,53,30.49,99,166.72,1.12,06:12:00,18:18:00
1474708821,9/23/2016 12:00:00 AM,23:20:21,53,30.48,98,249.87,2.25,06:12:00,18:18:00
1474701021,9/23/2016 12:00:00 AM,21:10:21,54,30.49,101,129.12,0.0,06:12:00,18:18:00
1474700720,9/23/2016 12:00:00 AM,21:05:20,54,30.49,101,129.12,0.0,06:12:00,18:18:00
